ad_creation_time,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,currency,funding_entity,page_id,page_name,spend_lower,spend_upper,adlib_id,impressions_lower,impressions_upper,potential_reach_lower,potential_reach_upper,ad_snapshot_url,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,unknown_Unknown,Central Bohemian Region,Hradec Králové Region,Karlovy Vary Region,Liberec Region,Moravian-Silesian Region,Olomouc Region,Pardubice Region,Plzeň Region,Prague,South Bohemian Region,South Moravian Region,Unknown,Ústí nad Labem Region,Vysočina Region,Zlín Region
2021-02-08,"Hnutí SPD požaduje co nejrychlejší návrat žáků do škol, neboť škody, které zanechává absence prezenční výuky na našich dětech, jsou obrovské.

Škody, které zanechává absence prezenční výuky na našich dětech, jsou obrovské. Hnutí SPD proto požaduje co nejrychlejší návrat žáků do škol. Dlouhodobé distanční vzdělávání nemůže nahradit vztah učitel – žák – spolužáci, a zároveň dochází k celkovému snížení úrovně vzdělání. Je potřeba také odlehčit rodičům, kteří jsou s dětmi již dlouhodobě doma. Pokud budou před nástupem do škol na žácích prováděny testy na covid-19, musí být dobrovolné a zároveň musí být zvolena taková neinvazivní metoda, aby dětem odběry nezpůsobovaly trauma a bolest, a zároveň, aby testy byly státem plně hrazeny. Takových testů je dnes na trhu již celá řada. Je třeba, aby takové testy byly na dobrovolné bázi k dispozici i pro občany, aby nemuseli podstupovat bolestivé testy.

Opakované prodlužování nouzového stavu je důsledkem nekoncepční práce vlády. Hnutí SPD s plošnými zákazy a opatřeními nesouhlasí a naši poslanci, tak jako v minulosti, nebudou tento čtvrtek hlasovat ve Sněmovně pro další prodloužení nouzového stavu.

Protiepidemická opatření, která byla kvůli epidemii zavedena, přestala fungovat. Řekl to 4. února ministr zdravotnictví Jan Blatný. Nedodržování stávajících opatření je podle něho jedním z hlavních důvodů, proč je třeba tato opatření stále prodlužovat. Jsme přesvědčeni o tom, že pokud se bude opakovaně prodlužovat nouzový stav, lidé budou opatření porušovat čím dál tím více, protože pro obyčejné lidi platí, a pro papaláše nikoliv. Opakované prodlužování nouzového stavu je důsledkem nekoncepční práce vlády ANO, ČSSD s podporou KSČM za tři čtvrtě roku připravit a schválit potřebnou legislativu tak, aby byla zajištěna ochrana rizikových skupin, a nikoliv uplatňována plošná drakonická omezení pro všechny. Hnutí SPD s plošnými zákazy a opatřeními nesouhlasí a naši poslanci, tak jako v minulosti, nebudou hlasovat pro další prodloužení nouzového stavu. Máme vlastní návrhy, jak situaci řešit prostřednictvím stávajících zákonů a případně jejich drobnými úpravami. Jde v prvé řadě o novelu zákona o ochraně veřejného zdraví, která by umožnila realizovat ochranu ohrožených a rizikových skupin občanů bez plošného vyhlašování nouzového stavu. Tyto návrhy ale tato vláda odmítá, protože je pro ni opakované prodlužování nouzového stavu pohodlnější pro netransparentní nákupy bez výběrových řízení.

Hnutí SPD podporuje zákony, které pomůžou k oddlužení dlužníků v exekucích a omezí korupci.

Tento týden jsou na pořadu jednání sněmovny mj. exekuční řád (novela občanského soudního řádu) a insolvenční zákon (novela zákona o úpadku a způsobech jeho řešení). Poslanci SPD jsou spolupředkladateli novely exekučního řádu, který v případě přijetí přinese změny v oblasti exekucí, kde podporujeme princip jeden dlužník – jeden místní exekutor. To znamená, že všechny exekuce proti dlužníkovi bude řešit pouze jeden exekutor. Zároveň je zde důležitý i princip teritoriality, tedy, že exekuci povede exekutor, který je přidělen rovnoměrně a nejblíže místu trvalého pobytu dlužníka. Tento princip odstraňuje korupční prostředí a zajistí nezávislost soudních exekutorů na rozdíl od dosavadního exekučního řádu, který neobsahuje žádnou protikorupční pojistku. SPD se také dlouhodobě snaží pomoci lidem v dluhových pastech, a proto vítáme, že se na pořad schůze konečně dostala novelizace insolvenčního zákona, která v případě přijetí pomůže k oddlužení našich občanů. Cílem tohoto zákona je v první řadě dostat občany z dluhových pastí a vrátit je ze šedé ekonomiky zpět do systému. Hnutí SPD také podalo zákon na zestátnění exekutorů, na zrušení úroků z úroků a na změnu pořadí splácení, aby se nejprve splácela jistina (dluh) a až poté poplatky, jelikož dnes je tomu naopak, a lidé často již násobně přeplatili jistinu a přesto se nemohou exekuce zbavit.

Odsuzujeme hloupé výroky ministryně Maláčové z ČSSD, která uvedla, že epidemie covid-19 je horší než druhá světová válka.

Výroky ministryně práce a sociálních věcí Jany Maláčové (ČSSD) v mediích, kdy uvedla, že epidemie covid-19 je horší než druhá světová válka, je možné považovat za potvrzení názoru, že paní ministryně Maláčová je hloupá ministryně. Naše země by neměla mít hloupé ministry. Jde také o pošlapání památky milionů obětí holokaustu a desítek milionů obětí válečného běsnění nacistů.

Politický proces s asistentem poslance SPD Jaroslava Foldyny Walterem Kraftem je útokem na svobodu slova a kriminalizací kritiků imigrace a islamizace.

Soudní jednání s Walterem Kraftem, které je plánováno na 16. února 2021, je podle hnutí SPD jednoznačným útokem na svobodu slova. Walter Kraft, který je dlouhodobým asistentem poslance Jaroslava Foldyny, je trestně stíhán za napsání eseje „Je budoucnost Evropy islámská?“ Jedná se o zásadní a svým způsobem přelomový proces, protože Walter Kraft není stíhán za příliš ostré výrazy, nýbrž za kultivované vyjádření svobodného názoru, že masivní muslimská přítomnost v Evropě není dlouhodobě udržitelná. Pokud by byl odsouzen Walter Kraft, může stejně dobře následovat jiný jakýkoliv jiný konzervativně laděný vlastenec.

Jsme dlouhodobě zastánci rovnosti hlasů. Ústavní soud ale svým rozhodnutím podezřelým z účelovosti zapříčinil v této době možnou ústavní krizi.

Oznámení o nálezu Ústavního soudu z minulého týdne ve věci změny volebního zákona pár měsíců před volbami, považuje hnutí SPD za ryze politický akt ze strany jejího předsedy Pavla Rychetského. Pomohl tímto rozhodnutím stranám a hnutím, které by se do Sněmovny nedostaly a také stávajícím koalicím, kterým bylo zrušeno kvórum, aby jejich hlasy nepropadly. Ústavní soud paradoxně tímto svým rozhodnutím a v této době zapříčinil možnou ústavní krizi, přestože měl čas na projednání více než tři roky. Čas a způsob přijetí nálezu Ústavního soudu tímto zasáhl do procesu přípravy voleb jak na úrovních politických stran a hnutí, tak na úrovni volebních orgánů a vystavil tak občany – v době nouzového stavu – bezprecedentní nejistotě, zda se podaří během krátké doby v Parlamentu přijmout novou zákonnou úpravu pravidel pro podzimní sněmovní volby. Rozhodování o změně volebního systému v době, kdy již prezident republiky vyhlásil termíny sněmovních voleb, a začala volební kampaň, může vyvolat zcela mimořádná ústavní rizika. Může nastat i situace, že Sněmovna nebude mít v říjnu po skončení tohoto volebního období žádné poslance. Podle názoru SPD by bylo v rámci složitých jednání při přípravě řešení změny volebního zákona dobré prosazovat, aby byl způsob volby občanům srozumitelný, systémový a zajistil stabilitu vlády. Jsme dlouhodobě zastánci rovnosti hlasů, protože malé kraje (jako Liberecký anebo Karlovarský) současný zákon dlouhodobě poškozuje. Jsme také dlouhodobě zastánci přímé volby a odvolatelnosti politiků, což ale v současné době není bohužel na pořadu dne. Nadále však odmítáme variantu korespondenčních voleb, jelikož hrozí manipulace a podvody.",NA,NA,Tomio Okamura: Dnešní aktuality 8.2.2021,2021-02-08,2021-02-09,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,1000,1499,148379663678305,25000,29999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=148379663678305&access_token={access_token},NA,0.003404,0.015005,0.0675,0.138359,0.167115,0.136746,NA,0.009764,0.045507,0.120846,0.134596,0.092986,0.066694,NA,NA,1.79e-4,2.24e-4,2.69e-4,4.48e-4,3.58e-4,NA,0.084478,0.049177,0.050488,0.052296,0.139984,0.060975,0.044657,0.057223,0.08475,0.057268,0.104095,NA,0.128413,0.035482,0.050714
2021-02-08,Tenhle obrázek dobře vystihuje principu multikulturalismu...,NA,NA,NA,2021-02-09,2021-02-09,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,208398104312010,6000,6999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=208398104312010&access_token={access_token},0.061253,0.067446999999999993,0.013248,0.019615,0.033723,0.043531,0.056263,0.097041,0.203372,0.102546,0.083276,0.089814,0.062973,0.060564,0.001376,0.002065,8.6e-4,1.72e-4,5.16e-4,3.44e-4,NA,NA,0.095688,0.04982,0.032984,0.050679,0.124893,0.063735,0.050507,0.054973,0.105137,0.059784,0.117849,NA,0.096719,0.043635,0.053599
2021-02-08,"Eurokomisařka Věra Jourová z hnutí ANO se znovu opřela do Maďarska.  Zopakovala, že podle ní není v Maďarsku dostatek prostoru pro nezávislá média. Evropská unie a Jourová, která via facti prosazuje cenzuru médií a omezování svobody slova, bude někoho obviňovat, že nezajišťuje prostor pro svobodná média? To si dělá legraci? Vidíme, že EU nepomáhá, ale škodí. Čím dříve z ní odejdeme, tím lépe!

Jak uvedla ČTK, maďarská vláda podle Bruselu oslabuje v zemi demokratické principy. Unijní orgány s Maďarskem dlouhodobě vedou řízení kvůli porušování evropských hodnot. Komise považuje za problematické mimo jiné omezování plurality médií či útoky na nevládní organizace, které pomáhají migrantům. Jourová už dříve označila za nebezpečný i vývoj v oblasti justice či akademických svobod. Víme, že ""evropské hodnoty"" v podání EU fakticky jsou globalismus, sluníčkářský neomarxismus, genderismus či islamismus.

Vidíme, že EU nepomáhá, ale škodí. Čím dříve z ní odejdeme, tím lépe!",NA,NA,NA,2021-02-09,2021-02-09,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,762905771005384,4000,4999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=762905771005384&access_token={access_token},0.010015,0.009264,0.008012,0.024787,0.056084,0.109164,0.136204,0.02028,0.049324,0.055083,0.088883,0.151477,0.137206,0.139209,2.5e-4,5.01e-4,2.5e-4,5.01e-4,0.001252,7.51e-4,0.001502,NA,0.09875,0.04975,0.0385,0.0495,0.12825,0.06225,0.04025,0.05025,0.127,0.05425,0.11325,NA,0.09825,0.03975,0.05
2021-02-08,"V EU je miliony nelegálních islámských a afrických migrantů. Co s tím ale dělat teď, když už ten problém vznikl? Řešení je několik. Chránit naše hranice. Odmítnout přerozdělování imigrantů, kvóty a jakoukoli legalizaci nelegální migrace. Zakázat propagaci nenávistného islámu. Islám u nás nesmí zakořenit v jakékoli podobě. A nelegální imigranty deportovat pryč z Evropy. Teroristy zavřít na doživotí. Tím skutečně systémovým řešením je ale vystoupení z EU a vlastní azylová a migrační politika. Bohužel současná Babišova vláda hnutí ANO, ČSSD a KSČM naopak buduje na našem území nová migrační centra a dokonce platí z veřejných peněz politické neziskové organizace, například Organizaci pro pomoc uprchlíkům (OPU), které otevřeně podporují migraci do České republiky. 

Velkým nebezpečím jsou z tohoto pohledu klíčové říjnové volby do Poslanecké sněmovny. Nově vzniklé předvolební koalice představily svůj volební program a tak je již zcela jasno v otázkách přijímání migrantů do ČR a přijetí eura v ČR. Koalice Pirátů a STAN (Starostové a nezávislí) bude prosazovat přijímání migrantů a potvrdila, že prosazují přijetí eura v ČR. Předseda Pirátů a lídr této koalice Ivan Bartoš se dokonce veřejně účastní akcí na podporu migrantů do ČR a fotografuje se před transparentem „Migranti vítejte“. A to samé prosazuje i další nově vniklá volební koalice ODS, KDU-ČSL a TOP09, která jde také společně do voleb jako jeden subjekt. Poslanec TOP09 Dominik Feriřekl:„Máme na to, abychom přijali čtyři tisíce uprchlíků“. K přijímání islámských migrantů do ČR opakovaně vyzývá se souhlasem vedení strany také poslankyně KDU-ČSL Michaela Šojdrová. A minulý měsíc řekl Miroslav Kalousek (TOP09): „Naše koalice přispěje k zavedení eura.“ ODS s programem svým nových koaličních partnerů souhlasí. 

Také Andrej Babiš z hnutí ANO prosazuje přijetí eura a europoslanci hnutí ANO hlasují v Evropském parlamentu aktivně pro přijímání migrantů z Afriky. K euru řekl nedávno premiér Babiš: “Česko vstoupí do eurozóny až po reformě EU”, aniž by upřesnil, co má konkrétně na mysli tou “reformou EU”. Přijetí eura i přijímání migrantů prosazuje dlouhodobě také ČSSD. A jejich předseda Jan Hamáček dokonce aktivně z pozice ministra vnitra perzekvuje odpůrce migrace a islamizace. ""Islám už v minulosti prokázal a prokazuje nadále, že má nezastupitelnou a nevyčíslitelnou roli ve vývoji lidské společnosti”, řekl přímo veřejně Jan Hamáček. 

Ukazuje se, že pakliže zvítězí výše uvedené strany, tak zcela reálně hrozí přijímání migrantů a přijetí eura v ČR v příštím volebním období. A opakovaně se potvrzuje, že hnutí SPD je jedinou parlamentní stranou, která je programově PROTI přijímání migrantů a eura v ČR, protože to není pro naši republiku a pro naše občany výhodné. A připomínám, že SPD navrhlo ve Sněmovně již 14x referendum o vystoupení ČR z EU, aby sami naši občané mohli rozhodnout o své budoucnosti ve své zemi. Ostatní strany nás ale pokaždé přehlasovali. Podpořte prosím SPD ve volbách, ať je náš hlas ve Sněmovně co nejsilnější, abychom mohli zabránit přijímání migrantů a eura v ČR.

V této souvislosti si vzpomínám na nedávné vyjádření Václava Klause ml. z Trikolóry, který řekl, že vystoupení z EU je dětinské a zopakoval tak slova svého otce. Trikolóra odmítá referendum a chtějí zrušit minimální mzdu, což způsobí příliv levných zahraničních dělníků a migrantů do naší republiky. Trikolóra také ve Sněmovně nehlasovala pro návrh SPD na zpřísnění trestů za týrání zvířat.",NA,NA,NA,2021-02-09,2021-02-09,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,3902167643136561,5000,5999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=3902167643136561&access_token={access_token},NA,0.006773,0.006773,0.026,0.068167,0.137645,0.156653,0.005244,0.043478,0.048722,0.094822,0.145947,0.133931,0.122132,NA,2.18e-4,4.37e-4,2.18e-4,4.37e-4,8.74e-4,0.001529,NA,0.084724,0.055038,0.037053,0.047671,0.146479,0.067172,0.04052,0.053088,0.108992,0.050054,0.111809,NA,0.108992,0.034453,0.053954
2021-02-08,"Tohle je Turecko? Ne, multikulturní Německo. Stop imigraci, stop násilí! Hnutí SPD jako jediné v parlamentu bojuje proti masové imigraci a islamizaci.",NA,NA,"Tohle je Turecko? Ne, multikulturní Německo",2021-02-08,2021-02-09,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,500,599,1101267006953614,20000,24999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=1101267006953614&access_token={access_token},2.53e-4,0.001667,0.005556,0.026717,0.050303,0.079899,0.050404,0.005253,0.01702,0.09096,0.239343,0.215657,0.132374,0.082424,NA,NA,3.54e-4,7.07e-4,5.05e-4,1.52e-4,4.55e-4,NA,0.093865,0.046428,0.051117,0.051974,0.114735,0.052579,0.044311,0.066441,0.132177,0.054393,0.097948,NA,0.114836,0.03927,0.039925
2021-02-07,Vilém Čok má naprostou pravdu. Co myslíte Vy? :-),NA,NA,NA,2021-02-08,2021-02-08,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,334464471228476,7000,7999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=334464471228476&access_token={access_token},0.005843,0.012917,0.007227,0.018145,0.039982,0.070121,0.079194,0.051976,0.162694,0.123174,0.093495,0.135476,0.109795,0.088421,NA,NA,1.54e-4,3.08e-4,4.61e-4,1.54e-4,4.61e-4,NA,0.094119,0.050821,0.033932,0.046215,0.127591,0.071089,0.050821,0.054046,0.10195,0.05727,0.113772,NA,0.097958,0.045294,0.055121
2021-02-07,"Braňme dědictví předků, braňme náš národ! Česká republika na 1. místě! 👍❤🇨🇿🇨🇿🇨🇿",NA,NA,NA,2021-02-08,2021-02-08,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,436680160866668,6000,6999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=436680160866668&access_token={access_token},0.014539,0.016616,0.010008,0.029834,0.074207,0.129343,0.114237,0.035876,0.087802,0.059479,0.090634,0.139162,0.104418,0.089879,0.001133,3.78e-4,3.78e-4,3.78e-4,3.78e-4,1.89e-4,0.001133,NA,0.095802,0.04542,0.039313,0.041031,0.150954,0.066221,0.041603,0.053435,0.107634,0.052672,0.120611,NA,0.092557,0.037214,0.055534
2021-02-07,"SPD se minulý týden podařil ve Sněmovně velký úspěch, jelikož se nám v rámci nového zákona o potravinách PODAŘILO ZRUŠIT DVOJÍ KVALITU POTRAVIN. Nově bude hrozit pokuta 1 mil. až 10 mil. Kč těm výrobcům, kteří k nám budou pod stejným obalem například z Německa dovážet potraviny v horší kvalitě a složení než prodávají v Německu. Dnes je situace taková, že mají v Německu levnější potraviny, ale zároveň jsou kvalitnější - například čokoláda tam vyšší obsah kakaa než stejný výrobek, který prodávají dráže u nás. To samé například rybí prsty mají pod stejnou značkou v Německu vyšší obsah masa. Jiné horší složení mají pro ""východní"" trhy i nápoje. A takových výrobků jsou stovky. To samé i třeba prací prášky. Každý ví, že ty koupené v Německu pod stejnou značkou perou lépe. A nejsou dražší. Evropská unie dělá z našich žaludků odpadkové koše a nadnárodní řetězce si za to navíc účtují nehorázné marže. Díky SPD se situace změní. 

Důkazem správnosti našeho návrh je jekot lidí a médií, kteří tady zastupují zájmy EU a nadnárodních řetězců, a snaží se zákon SPD zcela překroutit a lhát o jeho obsahu. Kvičení zastánců EU ukazuje, že jsme udělali správnou věc a že jsme globalisty zasáhli na citlivém místě. Pokud by se definitivně podařilo prosadit tento zákon tím, že Sněmovna přehlasuje Senát, který nám chce zákon znovu do Sněmovny vrátit, tak by se Česká republika začala vymaňovat z područí globalistů a nadnárodních korporací. Je symbolické, že premiér Babiš se proti tomuto zákonu postavil. Ukazuje, na které straně stojí a že hájí zájmy globalistů proti českému národu. Ukázal to již několikrát. 

Teď zákon putuje do Senátu a ten již avizoval, že s ním nebude souhlasit, protože tam mají většinu probruselské strany, které nehájí české zájmy, tedy ODS, Piráti, KDU-ČSL, STAN a TOPO09. Doufám, že tedy senátní odmítavé stanovisko opět Sněmovna přehlasuje. A děkuji poslancům těch stran ve Sněmovně, kteří náš návrh podpořili.",NA,NA,NA,2021-02-08,2021-02-08,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,718020905547389,3000,3999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=718020905547389&access_token={access_token},0.010023,0.009376,0.014872,0.05367,0.103783,0.157129,0.145167,0.013256,0.023925,0.038151,0.103459,0.132234,0.109926,0.082121,NA,NA,NA,NA,9.7e-4,6.47e-4,0.001293,NA,0.09291,0.044027,0.037553,0.038848,0.158304,0.069278,0.0382,0.053092,0.084817,0.04597,0.119132,NA,0.120427,0.04079,0.056653
2021-02-07,"Angela Merkelová na podzim odejde. Ani s jejím nástupcem ale žádná změna nenastane. Armin Laschet chce téměř ve všem pokračovat v politice Angely Merkelové. Takže bude podporovat diktát Bruselu a Berlína nad evropskými státy, Zelený úděl (Green deal), islamizaci Německa a Evropy, masovou imigraci, multikulturalismus a další šílené věci. Europoslanec SPD MUDr. Ivan David má pravdu v tom, že éra spolkové kancléřky Angely Merkelové bude jednou hodnocena jako katastrofa nejen německá, ale i celoevropská. Její nástupce bude v této katastrofální politice pokračovat. Tristní je na této situaci to, že politiku Angely Merkelové po celou dobu otřevřeně podporují de facto všechny strany v naší Sněmovně kromě SPD. Smutné je to zvláště u Andreje Babiše, který výměnou za miliardové dotace pro jeho firmu Agrofert, jen v Bruselu mlčí nebo tiše souhlasně zvedá ruku. Nejkřiklavějším příkladem poslední doby je, jak nás Adrej Babiš zavázal ke společnému ručení za dluhopisy EU, z nichž půjde téměř polovina peněz pouze dvěma státům - ekonomicky krachující Itálii a Španělsku, kterým už nikdo nechce půjčit a které mají mnohem vyšší platy a důchody než mají občané naší republiky. Jednání premiéra Babiše je bohužel v přímém viditelném kontrastu s vlasteneckými premiéry Maďarska a Polska.",NA,NA,NA,2021-02-08,2021-02-08,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,256349135897182,4000,4999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=256349135897182&access_token={access_token},0.010299,0.005275,0.006782,0.026124,0.063301,0.126601,0.177342,0.012057,0.022859,0.033409,0.086159,0.160512,0.137403,0.127857,7.54e-4,7.54e-4,NA,2.51e-4,0.001005,2.51e-4,0.001005,NA,0.088538,0.044143,0.034111,0.048658,0.138701,0.061701,0.044896,0.052671,0.110359,0.055179,0.121395,NA,0.110108,0.034612,0.054929
2021-02-07,"Všichni spolu na jedné lodi - Geert Wilders, Tomio Okamura, Matteo Salvini, Marine Le Penová. Hnutí SPD je jedinou vlasteneckou stranou v České republice, která prosazuje politický program také na evropské úrovni spolu s nejsilnějšími evropskými vlasteneckými stranami a tvoříme s nimi i společnou frakci v Evropském parlamentu. Spolu s francouzským Národním shromážděním (Rassemblement National) Marine Le Penové a SPD jsou členy naší vlastenecké frakce Identita a demokracie (ID) například italská Lega Mattea Salviniho nebo holandská Strana pro svobodu Geerta Wilderse. Podpořte prosím SPD ve volbách, ať netříštíme hlasy, a ať je hlas vlastenců v České republice i v Evropě co nejsilnější! Děkuju! Vlastenci volí SPD. Česká republika na 1. místě! 👍❤🇨🇿🇨🇿🇨🇿

Vyzývám ostatní vlastenecké či euroskeptické strany, aby netříštily síly, a podpořili největší vlasteneckou stranu, kterou je SPD. Tak máme jedinou šanci uspět nad probruselskými stranami. Je potřeba zahodit osobní ambice a politikaření. V letošních volbách do Sněmovny v říjnu půjde totiž doslova o zachování svobody a existence naší republiky. Správnou cestu všem vlastencům ukázal vloni Jaroslav Foldyna, který se stal členem SPD a posílil naše řady na 19 poslanců. Vlastenci táhnou za jeden provaz! Pojďte i vy s námi!",NA,NA,NA,2021-02-07,2021-02-08,CZK,Svoboda a přímá demokracie - SPD,179497582061065,Tomio Okamura - SPD,300,399,482162756143324,6000,6999,1000001,NA,https://www.facebook.com/ads/archive/render_ad/?id=482162756143324&access_token={access_token},0.00896,0.004754,0.0064,0.024502,0.057049,0.111903,0.136954,0.016274,0.042604,0.046626,0.113549,0.172792,0.135491,0.118669,1.83e-4,1.83e-4,3.66e-4,1.83e-4,7.31e-4,7.31e-4,0.001097,NA,0.09184,0.049213,0.037322,0.050311,0.140322,0.065862,0.040249,0.052506,0.115258,0.055434,0.106293,NA,0.106659,0.039883,0.048847
